EVENT_ID,SOURCE,PROJECT,STATION,SAMPLE_DATE,SAMPLE_TIME,DEPTH,LAYER,SAMPLE_TYPE,SAMPLE_ID,PARAMETER,QUALIFIER,VALUE,UNIT,METHOD,LAB,PROBLEM,DETAILS,TOTAL_DEPTH,UPPER_PYCNOCLINE,LOWER_PYCNOCLINE,LAT,LONG
39225,MDDNR,TRIB,CB5.1W,7/1/1985,9:00,0.3,M,ISM,M1,SALINITY,,14.33,PPT,F02,,,,10,,,38.32522,-76.37574
39225,MDDNR,TRIB,CB5.1W,7/1/1985,9:00,3,M,ISM,M1,SALINITY,,13.93,PPT,F02,,,,10,,,38.32522,-76.37574
39225,MDDNR,TRIB,CB5.1W,7/1/1985,9:00,6.1,M,ISM,M1,SALINITY,,13.93,PPT,F02,,,,10,,,38.32522,-76.37574
39225,MDDNR,TRIB,CB5.1W,7/1/1985,9:00,8.9,M,ISM,M1,SALINITY,,14.46,PPT,F02,,,,10,,,38.32522,-76.37574
39226,MDDNR,TRIB,CB5.1W,7/17/1985,9:25,0.3,M,ISM,M1,SALINITY,,14.13,PPT,F02,,,,9,,,38.32522,-76.37574
39226,MDDNR,TRIB,CB5.1W,7/17/1985,9:25,3,M,ISM,M1,SALINITY,,14.83,PPT,F02,,,,9,,,38.32522,-76.37574
39226,MDDNR,TRIB,CB5.1W,7/17/1985,9:25,6.1,M,ISM,M1,SALINITY,,15.2,PPT,F02,,,,9,,,38.32522,-76.37574
39226,MDDNR,TRIB,CB5.1W,7/17/1985,9:25,8.5,M,ISM,M1,SALINITY,,14.13,PPT,F02,,,,9,,,38.32522,-76.37574
39227,MDDNR,TRIB,CB5.1W,8/12/1985,7:15,0.3,M,ISM,M1,SALINITY,,15.14,PPT,F02,,,,9,,,38.32522,-76.37574
39227,MDDNR,TRIB,CB5.1W,8/12/1985,7:15,3,M,ISM,M1,SALINITY,,15.45,PPT,F02,,,,9,,,38.32522,-76.37574
39227,MDDNR,TRIB,CB5.1W,8/12/1985,7:15,6.1,M,ISM,M1,SALINITY,,16.11,PPT,F02,,,,9,,,38.32522,-76.37574
39227,MDDNR,TRIB,CB5.1W,8/12/1985,7:15,8,M,ISM,M1,SALINITY,,16.36,PPT,F02,,,,9,,,38.32522,-76.37574
39228,MDDNR,TRIB,CB5.1W,8/28/1985,7:35,0.3,M,ISM,M1,SALINITY,,14.52,PPT,F02,,,,9,,,38.32522,-76.37574
39228,MDDNR,TRIB,CB5.1W,8/28/1985,7:35,3,M,ISM,M1,SALINITY,,14.56,PPT,F02,,,,9,,,38.32522,-76.37574
39228,MDDNR,TRIB,CB5.1W,8/28/1985,7:35,6.1,M,ISM,M1,SALINITY,,14.62,PPT,F02,,,,9,,,38.32522,-76.37574
39228,MDDNR,TRIB,CB5.1W,8/28/1985,7:35,8.5,M,ISM,M1,SALINITY,,14.96,PPT,F02,,,,9,,,38.32522,-76.37574
39229,MDDNR,TRIB,CB5.1W,9/16/1985,9:15,0.3,M,ISM,M1,SALINITY,,17.1,PPT,F02,,,,9,,,38.32522,-76.37574
39229,MDDNR,TRIB,CB5.1W,9/16/1985,9:15,3,M,ISM,M1,SALINITY,,16.84,PPT,F02,,,,9,,,38.32522,-76.37574
39229,MDDNR,TRIB,CB5.1W,9/16/1985,9:15,6.1,M,ISM,M1,SALINITY,,17.16,PPT,F02,,,,9,,,38.32522,-76.37574
39229,MDDNR,TRIB,CB5.1W,9/16/1985,9:15,8,M,ISM,M1,SALINITY,,17.25,PPT,F02,,,,9,,,38.32522,-76.37574
39230,MDDNR,TRIB,CB5.1W,9/30/1985,9:00,0.3,M,ISM,M1,SALINITY,,17.39,PPT,F02,,,,9,,,38.32522,-76.37574
39230,MDDNR,TRIB,CB5.1W,9/30/1985,9:00,3,M,ISM,M1,SALINITY,,17.05,PPT,F02,,,,9,,,38.32522,-76.37574
39230,MDDNR,TRIB,CB5.1W,9/30/1985,9:00,6.1,M,ISM,M1,SALINITY,,17.58,PPT,F02,,,,9,,,38.32522,-76.37574
39230,MDDNR,TRIB,CB5.1W,9/30/1985,9:00,8,M,ISM,M1,SALINITY,,19.15,PPT,F02,,,,9,,,38.32522,-76.37574
39231,MDDNR,TRIB,CB5.1W,10/15/1985,8:30,0.3,M,ISM,M1,SALINITY,,18.14,PPT,F02,,,,9,,,38.32522,-76.37574
39231,MDDNR,TRIB,CB5.1W,10/15/1985,8:30,3,M,ISM,M1,SALINITY,,18.25,PPT,F02,,,,9,,,38.32522,-76.37574
39231,MDDNR,TRIB,CB5.1W,10/15/1985,8:30,6.1,M,ISM,M1,SALINITY,,18.23,PPT,F02,,,,9,,,38.32522,-76.37574
39231,MDDNR,TRIB,CB5.1W,10/15/1985,8:30,8,M,ISM,M1,SALINITY,,17.52,PPT,F02,,,,9,,,38.32522,-76.37574
39232,MDDNR,TRIB,CB5.1W,10/30/1985,7:42,0.3,M,ISM,M1,SALINITY,,17.63,PPT,F02,,,,9,,,38.32522,-76.37574
39232,MDDNR,TRIB,CB5.1W,10/30/1985,7:42,3,M,ISM,M1,SALINITY,,17.2,PPT,F02,,,,9,,,38.32522,-76.37574
39232,MDDNR,TRIB,CB5.1W,10/30/1985,7:42,6.1,M,ISM,M1,SALINITY,,17.33,PPT,F02,,,,9,,,38.32522,-76.37574
39232,MDDNR,TRIB,CB5.1W,10/30/1985,7:42,8,M,ISM,M1,SALINITY,,17.16,PPT,F02,,,,9,,,38.32522,-76.37574
39233,MDDNR,TRIB,CB5.1W,11/18/1985,10:10,0.3,M,ISM,M1,SALINITY,,16.92,PPT,F02,,,,9,,,38.32522,-76.37574
39233,MDDNR,TRIB,CB5.1W,11/18/1985,10:10,3,M,ISM,M1,SALINITY,,17.46,PPT,F02,,,,9,,,38.32522,-76.37574
39233,MDDNR,TRIB,CB5.1W,11/18/1985,10:10,6.1,M,ISM,M1,SALINITY,,16.91,PPT,F02,,,,9,,,38.32522,-76.37574
39233,MDDNR,TRIB,CB5.1W,11/18/1985,10:10,8,M,ISM,M1,SALINITY,,17.52,PPT,F02,,,,9,,,38.32522,-76.37574
39234,MDDNR,TRIB,CB5.1W,12/16/1985,9:25,0.3,M,ISM,M1,SALINITY,,14.19,PPT,F02,,,,9,,,38.32522,-76.37574
39234,MDDNR,TRIB,CB5.1W,12/16/1985,9:25,3,M,ISM,M1,SALINITY,,14.4,PPT,F02,,,,9,,,38.32522,-76.37574
39234,MDDNR,TRIB,CB5.1W,12/16/1985,9:25,6.1,M,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
39234,MDDNR,TRIB,CB5.1W,12/16/1985,9:25,9,M,ISM,M1,SALINITY,,14.66,PPT,F02,,,,9,,,38.32522,-76.37574
39235,MDDNR,TRIB,CB5.1W,1/13/1986,8:50,0.5,S,ISM,M1,SALINITY,,14.13,PPT,F02,,,,9,,,38.32522,-76.37574
39235,MDDNR,TRIB,CB5.1W,1/13/1986,8:50,3,AP,ISM,M1,SALINITY,,14.4,PPT,F02,,,,9,,,38.32522,-76.37574
39235,MDDNR,TRIB,CB5.1W,1/13/1986,8:50,6.1,BP,ISM,M1,SALINITY,,15.2,PPT,F02,,,,9,,,38.32522,-76.37574
39235,MDDNR,TRIB,CB5.1W,1/13/1986,8:50,8,B,ISM,M1,SALINITY,,14.8,PPT,F02,,,,9,,,38.32522,-76.37574
39236,MDDNR,TRIB,CB5.1W,2/10/1986,8:05,0.5,S,ISM,M1,SALINITY,,10.43,PPT,F02,,,,8.5,,,38.32522,-76.37574
39236,MDDNR,TRIB,CB5.1W,2/10/1986,8:05,3,AP,ISM,M1,SALINITY,,11.61,PPT,F02,,,,8.5,,,38.32522,-76.37574
39236,MDDNR,TRIB,CB5.1W,2/10/1986,8:05,6.1,BP,ISM,M1,SALINITY,,12.4,PPT,F02,,,,8.5,,,38.32522,-76.37574
39236,MDDNR,TRIB,CB5.1W,2/10/1986,8:05,8,B,ISM,M1,SALINITY,,12.46,PPT,F02,,,,8.5,,,38.32522,-76.37574
39237,MDDNR,TRIB,CB5.1W,3/12/1986,7:50,0.5,S,ISM,M1,SALINITY,,13.54,PPT,F02,,,,10,,,38.32522,-76.37574
39237,MDDNR,TRIB,CB5.1W,3/12/1986,7:50,3,AP,ISM,M1,SALINITY,,13.57,PPT,F02,,,,10,,,38.32522,-76.37574
39237,MDDNR,TRIB,CB5.1W,3/12/1986,7:50,6.1,BP,ISM,M1,SALINITY,,13.51,PPT,F02,,,,10,,,38.32522,-76.37574
39237,MDDNR,TRIB,CB5.1W,3/12/1986,7:50,9.1,B,ISM,M1,SALINITY,,13.69,PPT,F02,,,,10,,,38.32522,-76.37574
39238,MDDNR,TRIB,CB5.1W,3/26/1986,8:25,0.5,S,ISM,M1,SALINITY,,9.98,PPT,F02,,,,9,,,38.32522,-76.37574
39238,MDDNR,TRIB,CB5.1W,3/26/1986,8:25,3,AP,ISM,M1,SALINITY,,10.04,PPT,F02,,,,9,,,38.32522,-76.37574
39238,MDDNR,TRIB,CB5.1W,3/26/1986,8:25,6.1,BP,ISM,M1,SALINITY,,11.28,PPT,F02,,,,9,,,38.32522,-76.37574
39238,MDDNR,TRIB,CB5.1W,3/26/1986,8:25,8,B,ISM,M1,SALINITY,,13.39,PPT,F02,,,,9,,,38.32522,-76.37574
39239,MDDNR,TRIB,CB5.1W,4/9/1986,7:45,0.5,S,ISM,M1,SALINITY,,7.81,PPT,F02,,,,9.3,,,38.32522,-76.37574
39239,MDDNR,TRIB,CB5.1W,4/9/1986,7:45,3,AP,ISM,M1,SALINITY,,7.97,PPT,F02,,,,9.3,,,38.32522,-76.37574
39239,MDDNR,TRIB,CB5.1W,4/9/1986,7:45,6.1,BP,ISM,M1,SALINITY,,8.69,PPT,F02,,,,9.3,,,38.32522,-76.37574
39239,MDDNR,TRIB,CB5.1W,4/9/1986,7:45,9.1,B,ISM,M1,SALINITY,,11.08,PPT,F02,,,,9.3,,,38.32522,-76.37574
39240,MDDNR,TRIB,CB5.1W,4/23/1986,7:05,0.5,S,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9.5,,,38.32522,-76.37574
39240,MDDNR,TRIB,CB5.1W,4/23/1986,7:05,3,AP,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9.5,,,38.32522,-76.37574
39240,MDDNR,TRIB,CB5.1W,4/23/1986,7:05,6.1,BP,ISM,M1,SALINITY,,10.76,PPT,F02,,,,9.5,,,38.32522,-76.37574
39240,MDDNR,TRIB,CB5.1W,4/23/1986,7:05,9,B,ISM,M1,SALINITY,,12.73,PPT,F02,,,,9.5,,,38.32522,-76.37574
39241,MDDNR,TRIB,CB5.1W,5/7/1986,7:45,0.5,S,ISM,M1,SALINITY,,12.13,PPT,F02,,,,8.7,,,38.32522,-76.37574
39241,MDDNR,TRIB,CB5.1W,5/7/1986,7:45,3,AP,ISM,M1,SALINITY,,12.13,PPT,F02,,,,8.7,,,38.32522,-76.37574
39241,MDDNR,TRIB,CB5.1W,5/7/1986,7:45,6.1,BP,ISM,M1,SALINITY,,12.73,PPT,F02,,,,8.7,,,38.32522,-76.37574
39241,MDDNR,TRIB,CB5.1W,5/7/1986,7:45,8,B,ISM,M1,SALINITY,,13.99,PPT,F02,,,,8.7,,,38.32522,-76.37574
39242,MDDNR,TRIB,CB5.1W,5/21/1986,6:45,0.5,S,ISM,M1,SALINITY,,12.89,PPT,F02,,,,9.8,,,38.32522,-76.37574
39242,MDDNR,TRIB,CB5.1W,5/21/1986,6:45,3,AP,ISM,M1,SALINITY,,13.06,PPT,F02,,,,9.8,,,38.32522,-76.37574
39242,MDDNR,TRIB,CB5.1W,5/21/1986,6:45,6.1,BP,ISM,M1,SALINITY,,13.2,PPT,F02,,,,9.8,,,38.32522,-76.37574
39242,MDDNR,TRIB,CB5.1W,5/21/1986,6:45,8.8,B,ISM,M1,SALINITY,,13.65,PPT,F02,,,,9.8,,,38.32522,-76.37574
39243,MDDNR,TRIB,CB5.1W,6/3/1986,7:00,0.5,S,ISM,M1,SALINITY,,12.07,PPT,F02,,,,9.5,,,38.32522,-76.37574
39243,MDDNR,TRIB,CB5.1W,6/3/1986,7:00,3,AP,ISM,M1,SALINITY,,12,PPT,F02,,,,9.5,,,38.32522,-76.37574
39243,MDDNR,TRIB,CB5.1W,6/3/1986,7:00,6.1,BP,ISM,M1,SALINITY,,12.07,PPT,F02,,,,9.5,,,38.32522,-76.37574
39243,MDDNR,TRIB,CB5.1W,6/3/1986,7:00,9,B,ISM,M1,SALINITY,,12.13,PPT,F02,,,,9.5,,,38.32522,-76.37574
39244,MDDNR,TRIB,CB5.1W,6/9/1986,10:50,0.5,S,ISM,M1,SALINITY,,13.39,PPT,F02,,,,9,,,38.32522,-76.37574
39244,MDDNR,TRIB,CB5.1W,6/9/1986,10:50,3,AP,ISM,M1,SALINITY,,13.39,PPT,F02,,,,9,,,38.32522,-76.37574
39244,MDDNR,TRIB,CB5.1W,6/9/1986,10:50,6.1,BP,ISM,M1,SALINITY,,13.86,PPT,F02,,,,9,,,38.32522,-76.37574
39244,MDDNR,TRIB,CB5.1W,6/9/1986,10:50,8,B,ISM,M1,SALINITY,,13.59,PPT,F02,,,,9,,,38.32522,-76.37574
39245,MDDNR,TRIB,CB5.1W,6/23/1986,9:45,0.5,S,ISM,M1,SALINITY,,15.75,PPT,F02,,,,9.5,,,38.32522,-76.37574
39245,MDDNR,TRIB,CB5.1W,6/23/1986,9:45,3,AP,ISM,M1,SALINITY,,16.15,PPT,F02,,,,9.5,,,38.32522,-76.37574
39245,MDDNR,TRIB,CB5.1W,6/23/1986,9:45,6.1,BP,ISM,M1,SALINITY,,16.15,PPT,F02,,,,9.5,,,38.32522,-76.37574
39245,MDDNR,TRIB,CB5.1W,6/23/1986,9:45,9,B,ISM,M1,SALINITY,,19.11,PPT,F02,,,,9.5,,,38.32522,-76.37574
39246,MDDNR,TRIB,CB5.1W,7/7/1986,9:30,0.5,S,ISM,M1,SALINITY,,12.93,PPT,F02,,,,9,,,38.32522,-76.37574
39246,MDDNR,TRIB,CB5.1W,7/7/1986,9:30,3,AP,ISM,M1,SALINITY,,13.06,PPT,F02,,,,9,,,38.32522,-76.37574
39246,MDDNR,TRIB,CB5.1W,7/7/1986,9:30,6.1,BP,ISM,M1,SALINITY,,13.39,PPT,F02,,,,9,,,38.32522,-76.37574
39246,MDDNR,TRIB,CB5.1W,7/7/1986,9:30,8,B,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
39247,MDDNR,TRIB,CB5.1W,7/21/1986,8:35,0.5,S,ISM,M1,SALINITY,,13.86,PPT,F02,,,,9,,,38.32522,-76.37574
39247,MDDNR,TRIB,CB5.1W,7/21/1986,8:35,3,AP,ISM,M1,SALINITY,,14.06,PPT,F02,,,,9,,,38.32522,-76.37574
39247,MDDNR,TRIB,CB5.1W,7/21/1986,8:35,6.1,BP,ISM,M1,SALINITY,,14.06,PPT,F02,,,,9,,,38.32522,-76.37574
39247,MDDNR,TRIB,CB5.1W,7/21/1986,8:35,8,B,ISM,M1,SALINITY,,14.93,PPT,F02,,,,9,,,38.32522,-76.37574
39248,MDDNR,TRIB,CB5.1W,8/4/1986,8:45,0.5,S,ISM,M1,SALINITY,,14.93,PPT,F02,,,,9,,,38.32522,-76.37574
39248,MDDNR,TRIB,CB5.1W,8/4/1986,8:45,3,AP,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
39248,MDDNR,TRIB,CB5.1W,8/4/1986,8:45,6.1,BP,ISM,M1,SALINITY,,15.14,PPT,F02,,,,9,,,38.32522,-76.37574
39248,MDDNR,TRIB,CB5.1W,8/4/1986,8:45,8,B,ISM,M1,SALINITY,,15.61,PPT,F02,,,,9,,,38.32522,-76.37574
39249,MDDNR,TRIB,CB5.1W,8/18/1986,7:00,0.5,S,ISM,M1,SALINITY,,15.41,PPT,F02,,,,10,,,38.32522,-76.37574
39249,MDDNR,TRIB,CB5.1W,8/18/1986,7:00,3,AP,ISM,M1,SALINITY,,15.68,PPT,F02,,,,10,,,38.32522,-76.37574
39249,MDDNR,TRIB,CB5.1W,8/18/1986,7:00,6.1,BP,ISM,M1,SALINITY,,15.34,PPT,F02,,,,10,,,38.32522,-76.37574
39249,MDDNR,TRIB,CB5.1W,8/18/1986,7:00,9.1,B,ISM,M1,SALINITY,,15.41,PPT,F02,,,,10,,,38.32522,-76.37574
39250,MDDNR,TRIB,CB5.1W,9/2/1986,8:00,0.5,S,ISM,M1,SALINITY,,15.34,PPT,F02,,,,9.8,,,38.32522,-76.37574
39250,MDDNR,TRIB,CB5.1W,9/2/1986,8:00,3,AP,ISM,M1,SALINITY,,15.27,PPT,F02,,,,9.8,,,38.32522,-76.37574
39250,MDDNR,TRIB,CB5.1W,9/2/1986,8:00,6.1,BP,ISM,M1,SALINITY,,15.61,PPT,F02,,,,9.8,,,38.32522,-76.37574
39250,MDDNR,TRIB,CB5.1W,9/2/1986,8:00,9,B,ISM,M1,SALINITY,,15.47,PPT,F02,,,,9.8,,,38.32522,-76.37574
39251,MDDNR,TRIB,CB5.1W,9/15/1986,6:55,0.5,S,ISM,M1,SALINITY,,16.29,PPT,F02,,,,10,,,38.32522,-76.37574
39251,MDDNR,TRIB,CB5.1W,9/15/1986,6:55,3,AP,ISM,M1,SALINITY,,16.43,PPT,F02,,,,10,,,38.32522,-76.37574
39251,MDDNR,TRIB,CB5.1W,9/15/1986,6:55,6.1,BP,ISM,M1,SALINITY,,16.63,PPT,F02,,,,10,,,38.32522,-76.37574
39251,MDDNR,TRIB,CB5.1W,9/15/1986,6:55,9.1,B,ISM,M1,SALINITY,,16.93,PPT,F02,,,,10,,,38.32522,-76.37574
39252,MDDNR,TRIB,CB5.1W,9/22/1986,10:00,0.5,S,ISM,M1,SALINITY,,16.64,PPT,F02,,,,10,,,38.32522,-76.37574
39252,MDDNR,TRIB,CB5.1W,9/22/1986,10:00,3,AP,ISM,M1,SALINITY,,16.71,PPT,F02,,,,10,,,38.32522,-76.37574
39252,MDDNR,TRIB,CB5.1W,9/22/1986,10:00,6.1,BP,ISM,M1,SALINITY,,16.8,PPT,F02,,,,10,,,38.32522,-76.37574
39252,MDDNR,TRIB,CB5.1W,9/22/1986,10:00,9,B,ISM,M1,SALINITY,,16.9,PPT,F02,,,,10,,,38.32522,-76.37574
39253,MDDNR,TRIB,CB5.1W,10/1/1986,7:50,0.5,S,ISM,M1,SALINITY,,16.99,PPT,F02,,,,10,,,38.32522,-76.37574
39253,MDDNR,TRIB,CB5.1W,10/1/1986,7:50,3,AP,ISM,M1,SALINITY,,16.53,PPT,F02,,,,10,,,38.32522,-76.37574
39253,MDDNR,TRIB,CB5.1W,10/1/1986,7:50,6.1,BP,ISM,M1,SALINITY,,17.11,PPT,F02,,,,10,,,38.32522,-76.37574
39253,MDDNR,TRIB,CB5.1W,10/1/1986,7:50,9,B,ISM,M1,SALINITY,,16.48,PPT,F02,,,,10,,,38.32522,-76.37574
39254,MDDNR,TRIB,CB5.1W,10/6/1986,8:45,0.5,S,ISM,M1,SALINITY,,16.51,PPT,F02,,,,9,,,38.32522,-76.37574
39254,MDDNR,TRIB,CB5.1W,10/6/1986,8:45,3,AP,ISM,M1,SALINITY,,16.56,PPT,F02,,,,9,,,38.32522,-76.37574
39254,MDDNR,TRIB,CB5.1W,10/6/1986,8:45,6.1,BP,ISM,M1,SALINITY,,16.43,PPT,F02,,,,9,,,38.32522,-76.37574
39254,MDDNR,TRIB,CB5.1W,10/6/1986,8:45,8,B,ISM,M1,SALINITY,,17.25,PPT,F02,,,,9,,,38.32522,-76.37574
39255,MDDNR,TRIB,CB5.1W,10/22/1986,10:40,0.5,S,ISM,M1,SALINITY,,17.79,PPT,F02,,,,9,,,38.32522,-76.37574
39255,MDDNR,TRIB,CB5.1W,10/22/1986,10:40,3,AP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
39255,MDDNR,TRIB,CB5.1W,10/22/1986,10:40,6.1,BP,ISM,M1,SALINITY,,17.86,PPT,F02,,,,9,,,38.32522,-76.37574
39255,MDDNR,TRIB,CB5.1W,10/22/1986,10:40,8,B,ISM,M1,SALINITY,,18.48,PPT,F02,,,,9,,,38.32522,-76.37574
39256,MDDNR,TRIB,CB5.1W,11/5/1986,8:15,0.5,S,ISM,M1,SALINITY,,17.38,PPT,F02,,,,9.5,,,38.32522,-76.37574
39256,MDDNR,TRIB,CB5.1W,11/5/1986,8:15,3,AP,ISM,M1,SALINITY,,17.45,PPT,F02,,,,9.5,,,38.32522,-76.37574
39256,MDDNR,TRIB,CB5.1W,11/5/1986,8:15,6.1,BP,ISM,M1,SALINITY,,17.73,PPT,F02,,,,9.5,,,38.32522,-76.37574
39256,MDDNR,TRIB,CB5.1W,11/5/1986,8:15,9,B,ISM,M1,SALINITY,,17.73,PPT,F02,,,,9.5,,,38.32522,-76.37574
39257,MDDNR,TRIB,CB5.1W,12/3/1986,7:10,0.5,S,ISM,M1,SALINITY,,14.06,PPT,F02,,,,9,,,38.32522,-76.37574
39257,MDDNR,TRIB,CB5.1W,12/3/1986,7:10,3,AP,ISM,M1,SALINITY,,14.06,PPT,F02,,,,9,,,38.32522,-76.37574
39257,MDDNR,TRIB,CB5.1W,12/3/1986,7:10,6.1,BP,ISM,M1,SALINITY,,15.07,PPT,F02,,,,9,,,38.32522,-76.37574
39257,MDDNR,TRIB,CB5.1W,12/3/1986,7:10,8.5,B,ISM,M1,SALINITY,,14.73,PPT,F02,,,,9,,,38.32522,-76.37574
39258,MDDNR,TRIB,CB5.1W,1/19/1987,8:50,0.5,S,ISM,M1,SALINITY,,14.86,PPT,F02,,,,9,,,38.32522,-76.37574
39258,MDDNR,TRIB,CB5.1W,1/19/1987,8:50,3,AP,ISM,M1,SALINITY,,15.08,PPT,F02,,,,9,,,38.32522,-76.37574
39258,MDDNR,TRIB,CB5.1W,1/19/1987,8:50,6.1,BP,ISM,M1,SALINITY,,15.45,PPT,F02,,,,9,,,38.32522,-76.37574
39258,MDDNR,TRIB,CB5.1W,1/19/1987,8:50,8.2,B,ISM,M1,SALINITY,,15.69,PPT,F02,,,,9,,,38.32522,-76.37574
39259,MDDNR,TRIB,CB5.1W,2/2/1987,9:20,0.5,S,ISM,M1,SALINITY,,16.07,PPT,F02,,,,9,,,38.32522,-76.37574
39259,MDDNR,TRIB,CB5.1W,2/2/1987,9:20,3,AP,ISM,M1,SALINITY,,16.15,PPT,F02,,,,9,,,38.32522,-76.37574
39259,MDDNR,TRIB,CB5.1W,2/2/1987,9:20,6.1,BP,ISM,M1,SALINITY,,16.58,PPT,F02,,,,9,,,38.32522,-76.37574
39259,MDDNR,TRIB,CB5.1W,2/2/1987,9:20,8,B,ISM,M1,SALINITY,,17.25,PPT,F02,,,,9,,,38.32522,-76.37574
39260,MDDNR,TRIB,CB5.1W,3/16/1987,8:10,0.5,S,ISM,M1,SALINITY,,12.86,PPT,F02,,,,9,,,38.32522,-76.37574
39260,MDDNR,TRIB,CB5.1W,3/16/1987,8:10,3,AP,ISM,M1,SALINITY,,12.93,PPT,F02,,,,9,,,38.32522,-76.37574
39260,MDDNR,TRIB,CB5.1W,3/16/1987,8:10,6.1,BP,ISM,M1,SALINITY,,13.13,PPT,F02,,,,9,,,38.32522,-76.37574
39260,MDDNR,TRIB,CB5.1W,3/16/1987,8:10,8.5,B,ISM,M1,SALINITY,,13.93,PPT,F02,,,,9,,,38.32522,-76.37574
39261,MDDNR,TRIB,CB5.1W,3/30/1987,9:10,0.5,S,ISM,M1,SALINITY,,13.99,PPT,F02,,,,8.2,,,38.32522,-76.37574
39261,MDDNR,TRIB,CB5.1W,3/30/1987,9:10,3,AP,ISM,M1,SALINITY,,14.19,PPT,F02,,,,8.2,,,38.32522,-76.37574
39261,MDDNR,TRIB,CB5.1W,3/30/1987,9:10,6.1,BP,ISM,M1,SALINITY,,14.66,PPT,F02,,,,8.2,,,38.32522,-76.37574
39261,MDDNR,TRIB,CB5.1W,3/30/1987,9:10,7.7,B,ISM,M1,SALINITY,,16.36,PPT,F02,,,,8.2,,,38.32522,-76.37574
39262,MDDNR,TRIB,CB5.1W,4/13/1987,8:30,0.5,S,ISM,M1,SALINITY,,12.53,PPT,F02,,,,9,,,38.32522,-76.37574
39262,MDDNR,TRIB,CB5.1W,4/13/1987,8:30,3,AP,ISM,M1,SALINITY,,12.73,PPT,F02,,,,9,,,38.32522,-76.37574
39262,MDDNR,TRIB,CB5.1W,4/13/1987,8:30,6.1,BP,ISM,M1,SALINITY,,13.13,PPT,F02,,,,9,,,38.32522,-76.37574
39262,MDDNR,TRIB,CB5.1W,4/13/1987,8:30,8,B,ISM,M1,SALINITY,,14.73,PPT,F02,,,,9,,,38.32522,-76.37574
39263,MDDNR,TRIB,CB5.1W,4/27/1987,7:30,0.5,S,ISM,M1,SALINITY,,8.57,PPT,F02,,,,9.5,,,38.32522,-76.37574
39263,MDDNR,TRIB,CB5.1W,4/27/1987,7:30,3,AP,ISM,M1,SALINITY,,9.14,PPT,F02,,,,9.5,,,38.32522,-76.37574
39263,MDDNR,TRIB,CB5.1W,4/27/1987,7:30,6.1,BP,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9.5,,,38.32522,-76.37574
39263,MDDNR,TRIB,CB5.1W,4/27/1987,7:30,9.1,B,ISM,M1,SALINITY,,13.06,PPT,F02,,,,9.5,,,38.32522,-76.37574
39264,MDDNR,TRIB,CB5.1W,5/11/1987,7:30,0.5,S,ISM,M1,SALINITY,,12.2,PPT,F02,,,,9,,,38.32522,-76.37574
39264,MDDNR,TRIB,CB5.1W,5/11/1987,7:30,3,AP,ISM,M1,SALINITY,,11.93,PPT,F02,,,,9,,,38.32522,-76.37574
39264,MDDNR,TRIB,CB5.1W,5/11/1987,7:30,6.1,BP,ISM,M1,SALINITY,,12.26,PPT,F02,,,,9,,,38.32522,-76.37574
39264,MDDNR,TRIB,CB5.1W,5/11/1987,7:30,8.5,B,ISM,M1,SALINITY,,16.36,PPT,F02,,,,9,,,38.32522,-76.37574
39265,MDDNR,TRIB,CB5.1W,5/26/1987,8:20,0.5,S,ISM,M1,SALINITY,,13.19,PPT,F02,,,,9.6,,,38.32522,-76.37574
39265,MDDNR,TRIB,CB5.1W,5/26/1987,8:20,3,AP,ISM,M1,SALINITY,,13.13,PPT,F02,,,,9.6,,,38.32522,-76.37574
39265,MDDNR,TRIB,CB5.1W,5/26/1987,8:20,6.1,BP,ISM,M1,SALINITY,,13.46,PPT,F02,,,,9.6,,,38.32522,-76.37574
39265,MDDNR,TRIB,CB5.1W,5/26/1987,8:20,9.1,B,ISM,M1,SALINITY,,14.46,PPT,F02,,,,9.6,,,38.32522,-76.37574
39266,MDDNR,TRIB,CB5.1W,6/8/1987,9:00,0.5,S,ISM,M1,SALINITY,,13.33,PPT,F02,,,,9,,,38.32522,-76.37574
39266,MDDNR,TRIB,CB5.1W,6/8/1987,9:00,3,AP,ISM,M1,SALINITY,,13.39,PPT,F02,,,,9,,,38.32522,-76.37574
39266,MDDNR,TRIB,CB5.1W,6/8/1987,9:00,6.1,BP,ISM,M1,SALINITY,,13.86,PPT,F02,,,,9,,,38.32522,-76.37574
39266,MDDNR,TRIB,CB5.1W,6/8/1987,9:00,9.1,B,ISM,M1,SALINITY,,15.75,PPT,F02,,,,9,,,38.32522,-76.37574
39267,MDDNR,TRIB,CB5.1W,6/22/1987,9:35,0.5,S,ISM,M1,SALINITY,,15.2,PPT,F02,,,,9,,,38.32522,-76.37574
39267,MDDNR,TRIB,CB5.1W,6/22/1987,9:35,3,AP,ISM,M1,SALINITY,,15.27,PPT,F02,,,,9,,,38.32522,-76.37574
